text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:50:31,FALSE,NA,"1443332384934539273",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","untinch",74,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:50:20,FALSE,NA,"1443332341959733252",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JenGovantes",74,TRUE,FALSE,NA,NA
"RT @WSJ: CVS, Home Depot, Ulta and Target all have something in common. They’re struggling to keep up with organized crime rings stealing f…",FALSE,0,NA,2021-09-29 21:50:16,FALSE,NA,"1443332324616196108",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LeilaWa17516353",6233,TRUE,FALSE,NA,NA
"RT @CondoverFurnit1: If you’ve started your shopping for #Christmas<U+0001F384>or just need gifts, @CondoverFurnit1 is open Wednesday thru Saturday 10…",FALSE,0,NA,2021-09-29 21:49:41,FALSE,NA,"1443332175391232005",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RWhitechurch",4,TRUE,FALSE,NA,NA
"I hate online shopping let me go get the thing!!",FALSE,2,NA,2021-09-29 21:49:38,FALSE,NA,"1443332166432219138",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","GeneralRhivous",0,FALSE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:49:21,FALSE,NA,"1443332093044576270",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","t_NYC",74,TRUE,FALSE,NA,NA
"@Jamie24272184 @ItsJustMeScott1 I think many of us are MINDFUL of where we spend our money, and the effects of thos… https://t.co/4pjcHhe4l7",FALSE,0,"Rosieof0hio",2021-09-29 21:49:06,TRUE,"1443331403719004163","1443332032042504194","1386444869720281089","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Rosieof0hio",0,FALSE,FALSE,NA,NA
"Get 750 Diamonds on Shop From Small Business During Amazon GIF -How To Details https://t.co/OhMXK8H7gI",FALSE,0,NA,2021-09-29 21:49:04,FALSE,NA,"1443332023674826754",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","mannuforall",0,FALSE,FALSE,NA,NA
"Amazon Great Indian Festival Fashion Rs 300 Cashback Deal For 2-3 Oct https://t.co/onT2AzZFJC",FALSE,0,NA,2021-09-29 21:49:03,FALSE,NA,"1443332018280931330",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","mannuforall",0,FALSE,FALSE,NA,NA
"Amazon Prime User Get 4 Months of Audible at Rs 2 +FREE Audiobooks -2-10 Oct https://t.co/NI6b3jXjTD",FALSE,0,NA,2021-09-29 21:49:02,FALSE,NA,"1443332012681486342",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","mannuforall",0,FALSE,FALSE,NA,NA
"RT @adttaxis: Win a £50 Online Shopping voucher of YOUR choice
To enter        
1]LIKE or <U+2665>  
2]SHARE or Retweet
3]COMMENT or TWEET us whic…",FALSE,0,NA,2021-09-29 21:48:45,FALSE,NA,"1443331940933906436",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","dancer2712",69,TRUE,FALSE,NA,NA
"RT @tksjuicypolls: new vid!! been wanting to do this one for a while 

Buying My Dream Closet!! *Online Shopping + Try-on Haul https://t.co…",FALSE,0,NA,2021-09-29 21:47:54,FALSE,NA,"1443331729083621376",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sienna06403496",2,TRUE,FALSE,NA,NA
"RT @_TierraJae_: Effective Jan 2022: 

If you receive over $600 in the tax year via electronic payments (Cash App, PayPal, Venmo, etc) or e…",FALSE,0,NA,2021-09-29 21:47:19,FALSE,NA,"1443331580722831362",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","happyblkhippie",131,TRUE,FALSE,NA,NA
"RT @RozGoodgame: @sainsburys absolutely fuming that you have just decided to cancel the double up event. Shopping purely with you this year…",FALSE,0,NA,2021-09-29 21:46:40,FALSE,NA,"1443331419078541313",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SallyAlford",1,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:45:25,FALSE,NA,"1443331102626619392",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","nutxaq",74,TRUE,FALSE,NA,NA
"#NowPlaying : Fun Tonight by @ladygaga Listen online at https://t.co/T7Sx1Ck34v ...The Best Mix in Mainstream and I… https://t.co/0ZTjc9ZDKW",FALSE,0,NA,2021-09-29 21:45:24,TRUE,NA,"1443331098608607232",NA,"<a href=\"https://www.autopo.st\" rel=\"nofollow\">autopo.st - platinumvibes8</a>","platinumvibes8",0,FALSE,FALSE,NA,NA
"RT @adttaxis: Win a £50 Online Shopping voucher of YOUR choice
To enter        
1]LIKE or <U+2665>  
2]SHARE or Retweet
3]COMMENT or TWEET us whic…",FALSE,0,NA,2021-09-29 21:45:11,FALSE,NA,"1443331046733492226",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","cathmcgovern1",69,TRUE,FALSE,NA,NA
"RT @barbiesway: #WednesdayWisdom dreams fade
As a husbands online porn/sex habit brings conflict in a once happy marriage.
Sex
Who decides…",FALSE,0,NA,2021-09-29 21:44:41,FALSE,NA,"1443330917913841665",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Susanjeanricci",33,TRUE,FALSE,NA,NA
"RT @hecraveskay: I wanna go online shopping with someone else’s card",FALSE,0,NA,2021-09-29 21:44:35,FALSE,NA,"1443330895432257542",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","KhadijaZater",21599,TRUE,FALSE,NA,NA
"Dress like you’re already famous 
#onlineshopping #fashion #onlineshop #shopping #style #online #onlinestore… https://t.co/fMz8fKIdMG",FALSE,0,NA,2021-09-29 21:43:10,TRUE,NA,"1443330539042205701",NA,"<a href=\"http://onollo.com/\" rel=\"nofollow\">Onollo Software</a>","BlackGifted6",0,FALSE,FALSE,NA,NA
"RT @adttaxis: Win a £50 Online Shopping voucher of YOUR choice
To enter        
1]LIKE or <U+2665>  
2]SHARE or Retweet
3]COMMENT or TWEET us whic…",FALSE,0,NA,2021-09-29 21:43:07,FALSE,NA,"1443330526354546696",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","cleggy23",69,TRUE,FALSE,NA,NA
"@melissamcewen This is VERY relatable. It makes shopping online a real taking-your-scent-life-into-your-own-hands scenario.",FALSE,1,"melissamcewen",2021-09-29 21:43:06,FALSE,"1443315602546958338","1443330521199562754","42462248","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","SpotlessPod",0,FALSE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:42:25,FALSE,NA,"1443330347740057608",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MxMaxwellmusic",74,TRUE,FALSE,NA,NA
"@clo_online @blahvascript I swear somewhere along the line Amazon’s business model became “let’s make Philip K. Dick novels real”",FALSE,0,"clo_online",2021-09-29 21:42:22,FALSE,"1443273053434044418","1443330334657896449","1708993382","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","trashwytch",0,FALSE,FALSE,NA,NA
"RT @DoKomi: New #VTuber guests at #DigiKomi x Amazon Online convention:

Adorable sharky @gawrgura and wholesome priestess @ninomaeinanis j…",FALSE,0,NA,2021-09-29 21:41:51,FALSE,NA,"1443330207587373064",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Solo_PlayerX",476,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:41:35,FALSE,NA,"1443330139337728004",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","fevold",74,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:41:13,FALSE,NA,"1443330045859172352",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","danduq00",74,TRUE,FALSE,NA,NA
"Hello Dear #Customers! Thank #you to each and every #one of you! Welcome to #Photo of the #Day with Zoomllshop! Tod… https://t.co/jma8DoSrrr",FALSE,0,NA,2021-09-29 21:40:51,TRUE,NA,"1443329955819966469",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ZoomLLShop1",0,FALSE,FALSE,NA,NA
"RT @BW: French shopkeepers built their own online store to beat the pandemic. It's still thriving, even as lockdowns ease https://t.co/dzAO…",FALSE,0,NA,2021-09-29 21:40:36,FALSE,NA,"1443329889399103500",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","RSR108",2,TRUE,FALSE,NA,NA
"im about to go on an online shopping spree. after everything these midterms done put me through i deserve it.",FALSE,0,NA,2021-09-29 21:40:28,FALSE,NA,"1443329858243862534",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LovelyDaymare",0,FALSE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:40:08,FALSE,NA,"1443329773036609540",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Manzerpartyof1",74,TRUE,FALSE,NA,NA
"Shawn continues to be the Dale Gribble of our household. He’s new to online shopping and only provides his first na… https://t.co/mAvL9IqdGJ",FALSE,4,NA,2021-09-29 21:39:57,TRUE,NA,"1443329727603822593",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","poetryduh",0,FALSE,FALSE,NA,NA
"#Paraguay Get your Car Flag Air Freshener Online at https://t.co/H9FoVFoM7z &amp; https://t.co/8zODEXCtwT and Enjoy you… https://t.co/NQUwVXkoj7",FALSE,0,NA,2021-09-29 21:39:49,TRUE,NA,"1443329692648579076",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MDemanches",0,FALSE,FALSE,NA,NA
"RT @adttaxis: Win a £50 Online Shopping voucher of YOUR choice
To enter       
1]LIKE or <U+2665> 
2]SHARE or Retweet
3]COMMENT or TWEET us which…",FALSE,0,NA,2021-09-29 21:39:45,FALSE,NA,"1443329676664049665",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MeLuckyRainbow",106,TRUE,FALSE,NA,NA
"RT @mernahashem3: Me doing online shopping: https://t.co/lqe7UMktXY",FALSE,0,NA,2021-09-29 21:39:39,FALSE,NA,"1443329651741503490",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mernahashem3",1,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:39:18,FALSE,NA,"1443329562830594050",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Mary07598877",74,TRUE,FALSE,NA,NA
"@POTATO_INMYASS @Twitter @YouTube @amazon @Facebook @instagram @WebullGlobal Honestly, platforms will soon be migra… https://t.co/vNB4RWnyin",FALSE,0,"POTATO_INMYASS",2021-09-29 21:38:59,TRUE,"1443303368944934912","1443329485957259268","1428522523533135874","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MVersikaitis",0,FALSE,FALSE,NA,NA
"RT @hecraveskay: I wanna go online shopping with someone else’s card",FALSE,0,NA,2021-09-29 21:38:57,FALSE,NA,"1443329477099114496",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","alanaxacosta",21599,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:38:41,FALSE,NA,"1443329408220106755",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","LiveOak512",74,TRUE,FALSE,NA,NA
"Online shopping is convenient for consumers, but when you’re already spread thin managing the other aspects of your… https://t.co/Oktnb6zP0y",FALSE,0,NA,2021-09-29 21:38:40,TRUE,NA,"1443329405753856002",NA,"<a href=\"http://www.linkedin.com/\" rel=\"nofollow\">LinkedIn</a>","FFINJ",0,FALSE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:37:47,FALSE,NA,"1443329184160305152",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","sar_oso",74,TRUE,FALSE,NA,NA
"RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,NA,2021-09-29 21:37:45,FALSE,NA,"1443329172684697602",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","PamuyaBlue",343,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:37:38,FALSE,NA,"1443329142900985859",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ValkyrieLadyK",74,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:37:35,FALSE,NA,"1443329131853361152",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MarkStabler5",74,TRUE,FALSE,NA,NA
"This Is Not a Drill: HomeGoods Just Launched Their Online Store https://t.co/Wl2aVNsraZ",FALSE,1,NA,2021-09-29 21:37:27,FALSE,NA,"1443329096793083910",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","SophiaMaria2019",0,FALSE,FALSE,NA,NA
"RT @DoKomi: New #VTuber guests at #DigiKomi x Amazon Online convention:

Adorable sharky @gawrgura and wholesome priestess @ninomaeinanis j…",FALSE,0,NA,2021-09-29 21:37:16,FALSE,NA,"1443329052501184514",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","bluejam19",476,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:37:14,FALSE,NA,"1443329045899345924",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","chaichi_chai",74,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:37:04,FALSE,NA,"1443329000672215042",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","scottmystica",74,TRUE,FALSE,NA,NA
"“The important question is whether the consumers that have migrated online during the pandemic will continue shoppi… https://t.co/EzIreDbuwU",FALSE,1,NA,2021-09-29 21:37:02,TRUE,NA,"1443328993843945474",NA,"<a href=\"https://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","ForagerFunds",0,FALSE,FALSE,NA,NA
"RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,NA,2021-09-29 21:36:54,FALSE,NA,"1443328959480012801",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","GoomyGoober",343,TRUE,FALSE,NA,NA
"RT @Groovyqueeny: jean shopping online so stressful",FALSE,0,NA,2021-09-29 21:36:44,FALSE,NA,"1443328917461479436",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","NoLimitBashh",1,TRUE,FALSE,NA,NA
"RT @barbiesway: #WednesdayWisdom dreams fade
As a husbands online porn/sex habit brings conflict in a once happy marriage.
Sex
Who decides…",FALSE,0,NA,2021-09-29 21:36:17,FALSE,NA,"1443328806824124418",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","EbookReviewer",33,TRUE,FALSE,NA,NA
"French shopkeepers built their own online store to beat the pandemic. It's still thriving, even as lockdowns ease https://t.co/dzAO1lhuqZ",FALSE,5,NA,2021-09-29 21:35:53,FALSE,NA,"1443328704701243394",NA,"<a href=\"http://www.socialflow.com\" rel=\"nofollow\">SocialFlow</a>","BW",2,FALSE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:35:44,FALSE,NA,"1443328666189062149",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ComradeSilencer",74,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:35:28,FALSE,NA,"1443328599071682565",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Fred3348",74,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:35:16,FALSE,NA,"1443328547607748614",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","S0lldus1",74,TRUE,FALSE,NA,NA
"RT @DoKomi: New #VTuber guests at #DigiKomi x Amazon Online convention:

Adorable sharky @gawrgura and wholesome priestess @ninomaeinanis j…",FALSE,0,NA,2021-09-29 21:34:55,FALSE,NA,"1443328463050395650",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Park_ja",476,TRUE,FALSE,NA,NA
"Online shopping from work <U+0001F90C><U+0001F3FE>",FALSE,0,NA,2021-09-29 21:34:45,FALSE,NA,"1443328419442290688",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","rothemilfgod",0,FALSE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:34:44,FALSE,NA,"1443328415545782278",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","dtkennedy",74,TRUE,FALSE,NA,NA
"i’m gonna be home for the next 9 days … online shopping is my only escape",FALSE,1,NA,2021-09-29 21:34:37,FALSE,NA,"1443328385816555520",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","_demaridynai",0,FALSE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:34:17,FALSE,NA,"1443328302131949578",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","RioSlade",74,TRUE,FALSE,NA,NA
"RT @integralminkey: Q: Where do you usually shop?
Kibum: I often do online-shopping because I'm the style that, if I go myself to the store…",FALSE,0,NA,2021-09-29 21:33:49,FALSE,NA,"1443328186096529410",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","keybum_mr",13,TRUE,FALSE,NA,NA
"I tend to do online shopping to relief sadness, but now I have 3 orders of clothes , 3 pairs of shoes &amp; skin care o… https://t.co/L98qfS2HUR",FALSE,0,NA,2021-09-29 21:33:22,TRUE,NA,"1443328069129936905",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","androbgue",1,FALSE,FALSE,NA,NA
"@barkflight Check online at Amazon. They usually have some things so does Kohl's.",FALSE,2,"barkflight",2021-09-29 21:32:35,FALSE,"1443309472315674626","1443327872781807618","314024592","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ChrisKAndersen",0,FALSE,FALSE,NA,NA
"RT @CBCIndigenous: Online vendors with no connection to Indigenous causes have popped up on sites like Facebook, Amazon and Etsy, in many c…",FALSE,0,NA,2021-09-29 21:32:29,FALSE,NA,"1443327848710815750",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TOTigerLilly",343,TRUE,FALSE,NA,NA
"RT @therealcliffyb: Proof that launching an online game is hard AF when even Amazon can't get it right and THEY OWN THE SERVERS. #PlayNewWo…",FALSE,0,NA,2021-09-29 21:31:56,FALSE,NA,"1443327712018436101",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","allcoldinside",10,TRUE,FALSE,NA,NA
"jean shopping online so stressful",FALSE,0,NA,2021-09-29 21:31:41,FALSE,NA,"1443327649263333383",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Groovyqueeny",1,FALSE,FALSE,NA,NA
"RT @duoleveling: Please pardon the dust, we're in the process of moving into our (new?) guild hall! (Who knew online shopping was so conven…",FALSE,0,NA,2021-09-29 21:31:22,FALSE,NA,"1443327568178995202",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","reiterasu",13,TRUE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:31:19,FALSE,NA,"1443327553767452672",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","spaze_cadet",74,TRUE,FALSE,NA,NA
"#k9 Get your Car Flag Air Freshener Online at https://t.co/H9FoVFoM7z &amp; https://t.co/8zODEXCtwT and Enjoy your Ride… https://t.co/1COy52MBhw",FALSE,0,NA,2021-09-29 21:31:09,TRUE,NA,"1443327511333638145",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MDemanches",0,FALSE,FALSE,NA,NA
"RT @adttaxis: Win a £50 Online Shopping voucher of YOUR choice
To enter        
1]LIKE or <U+2665>  
2]SHARE or Retweet
3]COMMENT or TWEET us whic…",FALSE,0,NA,2021-09-29 21:31:05,FALSE,NA,"1443327494925467658",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","susied76",69,TRUE,FALSE,NA,NA
"RT @duoleveling: Please pardon the dust, we're in the process of moving into our (new?) guild hall! (Who knew online shopping was so conven…",FALSE,0,NA,2021-09-29 21:30:54,FALSE,NA,"1443327451279601665",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","duoleveling",13,TRUE,FALSE,NA,NA
"online shopping and the longest sleeve length for the hoodie is 56cm and im like yeah that’ll probably fit me then… https://t.co/f1lcptGGby",FALSE,3,NA,2021-09-29 21:30:39,TRUE,NA,"1443327386108448782",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","fuckyoru",0,FALSE,FALSE,NA,NA
"#PoliceCodeZero Get your Car Flag Air Freshener Online at https://t.co/H9FoVFoM7z &amp; https://t.co/8zODEXCtwT and Enj… https://t.co/EAmG3nMrFE",FALSE,0,NA,2021-09-29 21:30:36,TRUE,NA,"1443327372774846467",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MDemanches",0,FALSE,FALSE,NA,NA
"#NowPlaying : Godzilla by Eminem ft Juice Wrld Listen online at https://t.co/T7Sx1Ck34v ...The Best Mix in Mainstre… https://t.co/Ecmj3SM2e9",FALSE,0,NA,2021-09-29 21:30:34,TRUE,NA,"1443327367636783113",NA,"<a href=\"https://www.autopo.st\" rel=\"nofollow\">autopo.st - platinumvibes8</a>","platinumvibes8",0,FALSE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:30:09,FALSE,NA,"1443327260027539457",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MindfulWilliam",74,TRUE,FALSE,NA,NA
"Rosie has partnered with Associated Grocers of Baton Rouge (@AssocGrocersBR) to offer an online shopping program fo… https://t.co/DLCyE04wyD",FALSE,0,NA,2021-09-29 21:30:03,TRUE,NA,"1443327236527038472",NA,"<a href=\"https://www.hootsuite.com\" rel=\"nofollow\">Hootsuite Inc.</a>","SMPerimeter",0,FALSE,FALSE,NA,NA
"#policescanner Get your Car Flag Air Freshener Online at https://t.co/H9FoVFoM7z &amp; https://t.co/8zODEXCtwT and Enjo… https://t.co/SUmBEggi4K",FALSE,0,NA,2021-09-29 21:29:43,TRUE,NA,"1443327151554629635",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MDemanches",0,FALSE,FALSE,NA,NA
"\"As customers turned to online shopping and settling payments on apps, criminals enhanced their efforts to phish cu… https://t.co/QYrL09iJAi",FALSE,0,NA,2021-09-29 21:29:23,TRUE,NA,"1443327068960399361",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","keansling",0,FALSE,FALSE,NA,NA
"RT @WalkerBragman: So Amazon is now:

- a video game studio
- a movie studio
- an online retailer
- an electronics manufacturer
- a cloud h…",FALSE,0,NA,2021-09-29 21:29:22,FALSE,NA,"1443327064271163397",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","RonInCMH",74,TRUE,FALSE,NA,NA
"#PoliceUniversityEp11 Get your Car Flag Air Freshener Online at https://t.co/H9FoVFoM7z &amp; https://t.co/8zODEXCtwT a… https://t.co/3UBRF7eJij",FALSE,0,NA,2021-09-29 21:29:18,TRUE,NA,"1443327047225458688",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","MDemanches",0,FALSE,FALSE,NA,NA
